SPEC;UrunTipi;Kalinlik;Genislik;LevhaBoyu;Grade;MamulKodu;Yuzey;Kaplama;"HedefKaplama
g/m2";#NAME?;#NAME?;Alt Astar Klnlk;Alt Boya Klnlk;AltBoya;Üst Astar Klnlk;Üst Boya Klnlk;ÜstBoya;Backcoat Klnlk;CRF Kalinlik;Ticari
055594001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL5010;7;0,44;
055595001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL6028;7;0,44;
055596001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL9005;7;0,44;
055597001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL3000;7;0,44;
055598001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;18;RAL9006;7;0,54;
055599001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL9002;7;0,54;
055600001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;MBA_M01;7;0,54;
055601001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;MBA_B02;7;0,54;
055602001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;MBA_G01;7;0,54;
055603001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL7016;7;0,54;
055604001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;RAL3000;7;0,54;
055605001;PPG;0,6;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;MBA_B04;7;0,54;
055606001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;140;0,06;0;0;0;H;5;20;PR8019;7;0,44;
055607001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;140;0,06;0;0;0;H;5;20;PR8019;7;0,43;
055608001;PPG;0,45;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;PR8019;7;0,39;
055609001;PPG;0,45;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;PR8019;7;0,39;
055610001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;100;0,06;0;0;0;H;5;20;PR8019;7;0,44;
055611001;PPG;1;1000;0;DX51D+Z;PPGP;B;Z;100;0,08;0;5;20;RAL8004;5;20;RAL3009;0;0,92;
055612001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;RAL7016;5;20;RAL7016;0;0,42;
055613001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;PR8019;5;20;PR8019;0;0,42;
055614001;PPG;1;1000;0;DX51D+Z;PPGP;B;Z;100;0,08;0;5;20;RAL9005;5;20;PR8019;0;0,92;
055615001;GCR;0,35;1150;0;DX51D+Z;GCRSP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,35;
055616001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;18;RAL9006;5;18;RAL9006;0;0,42;
055617001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;RAL9005;5;20;RAL9005;0;0,42;
055618001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;RAL6028;5;20;RAL6028;0;0,42;
055619001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;RAL9002;5;20;RAL9002;0;0,42;
055620001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;20;RAL3009;5;20;RAL3009;0;0,42;
055621001;PPG;0,55;1000;0;DX51D+Z;PPGP;B;Z;200;0,06;0;5;20;RAL9002;5;20;RAL9002;0;0,45;
055622001;GCR;0,35;1100;0;DX51D+Z;GCRSP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,35;
055623001;GCR;2;1000;0;DX51D+Z;GCRP;B;Z;180;0,14;0,14;0;0;;0;0;;0;2,01;
055624001;GHR;2,5;1500;0;DX51D+Z;GHRP;B;Z;180;0,17;0,17;0;0;;0;0;;0;0;
055625001;GHR;3;1250;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055626001;GHR;3;1500;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055627001;GCR;0,5;1000;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,47;
055628001;GHR;2,5;1000;0;DX51D+Z;GHRP;A;Z;100;0,16;0,16;0;0;;0;0;;0;0;
055629001;GCR;0,5;1000;0;DX51D+Z;GCRSP;A;Z;140;0,06;0;0;0;;0;0;;0;0,46;
055630001;GCR;0,4;1000;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,37;
055631001;GCR;0,5;1245;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,47;
055632001;GCR;0,5;1000;0;DX51D+Z;GCRSP;A;Z;200;0,06;0;0;0;;0;0;;0;0,45;
055633001;GCR;0,45;1000;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,42;
055634001;GCR;0,4;1245;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,37;
055635001;GCR;0,4;900;0;DX51D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,4;
055636001;GCR;0,43;1238;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,44;
055637001;GCR;1,35;1250;0;DX51D+Z;GCRSP;A;Z;70;0,06;0,06;0;0;;0;0;;0;1,38;
055638001;GCR;0,47;1060;0;DX51D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,47;
055639001;GCR;0,47;1245;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,48;
055640001;GCR;0,47;1170;0;DX51D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,47;
055641001;GCR;0,7;880;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,71;
055642001;GCR;1;1330;0;DX51D+Z;GCRP;A;Z;60;0,08;0,08;0;0;;0;0;;0;1,02;
055643001;GCR;0,56;1000;0;DX51D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,56;
055645001;GCR;0,5;855;0;DX51D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,5;
055646001;GCR;0,7;1085;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,71;
055647001;GCR;1;915;0;DX51D+Z;GCRP;A;Z;60;0,07;0,07;0;0;;0;0;;0;1,01;
055648001;GCR;0,63;1170;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,64;
055649001;GCR;1,45;1180;0;S350GD+Z;GCRP;B;Z;180;0,11;0,11;0;0;;0;0;;0;1,46;
055650001;PPG;0,5;599;0;DX51DT+Z;PPGSP;B;Z;60;0,05;0,05;0;0;H;4;15;RAL1011;5;0;X
055651001;GCR;0,5;1000;0;DX54D+Z;GCRP;B;Z;90;0,04;0,04;0;0;;0;0;;0;0,5;
055652001;GCR;0,5;1260;0;DX54D+Z;GCRP;B;Z;90;0,05;0,05;0;0;;0;0;;0;0,5;
055653001;GCR;0,5;1260;0;DX53D+Z;GCRP;B;Z;90;0,05;0,05;0;0;;0;0;;0;0,5;
055654001;PPG;0,5;1245;0;DX51D+Z;PPGP;B;Z;140;0,06;0;0;0;H;5;20;RAL3009;7;0,44;
055655001;GCR;1,35;1130;0;DX51D+Z;GCRP;A;Z;60;0,11;0,11;0;0;;0;0;;0;1,37;
055656001;PPG;0,5;1230;0;DX51DT+Z;PPGP;B;Z;60;0,06;0,06;0;0;H;4;15;RAL9002;5;0,48;X
055657001;PPG;0,6;1230;0;DX51DT+Z;PPGP;B;Z;60;0,06;0,06;0;0;H;4;15;RAL9002;5;0,58;X
055658001;PPG;0,7;1230;0;DX51DT+Z;PPGP;B;Z;60;0,07;0,07;0;0;H;4;15;RAL9002;5;0,69;X
055659001;PPG;1;1000;0;DX51DT+Z;PPGP;B;Z;60;0,07;0,07;0;0;H;4;15;RAL5015;5;0,99;X
055663001;GHR;2;71;0;DX51D+Z;GHRSP;A;Z;140;0,14;0,14;0;0;;0;0;;0;0;
055664001;GCR;1;1030;0;DX52D+Z;GCRP;B;Z;220;0,04;0,04;0;0;;0;0;;0;0,99;
055667001;GCR;0,9;1250;2500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,91;
055668001;GCR;1,2;1250;3500;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,22;
055669001;GCR;1,5;1250;1600;DX51D+Z;GCRCP;A;Z;100;0,13;0,13;0;0;;0;0;;0;1,52;
055670001;GCR;2;1000;2000;DX51D+Z;GCRCP;B;Z;100;0,14;0,14;0;0;;0;0;;0;2,03;
055671001;GCR;2;1000;2200;DX51D+Z;GCRCP;B;Z;100;0,14;0,14;0;0;;0;0;;0;2,03;
055672001;GCR;2;1250;1600;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
055678001;GCR;2;1250;1900;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
055679001;GCR;2;1250;2500;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
055680001;GCR;2;1250;3000;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
055681001;GCR;0,7;1500;0;DX51D+Z;GCRSP;B;Z;275;0,07;0,07;0;0;;0;0;;0;0,68;
055682001;GCR;1,5;764;0;DX51D+Z;GCRSP;B;Z;140;0,11;0,11;0;0;;0;0;;0;0;
055683001;GCR;1,5;104;0;DX51D+Z;GCRSP;B;Z;140;0,11;0,11;0;0;;0;0;;0;0;
055684001;GCR;1;1000;2000;DX51D+Z;GCRCP;B;Z;140;0,07;0,07;0;0;;0;0;;0;1;
055685001;GCR;1,5;764;0;DX51D+Z;GCRSP;B;Z;140;0,11;0,11;0;0;;0;0;;0;0;
055687001;GCR;1;1000;2000;DX51D+Z;GCRCP;B;Z;140;0,05;0,05;0;0;;0;0;;0;1;
055688001;GCR;1;1200;2400;DX51D+Z;GCRCP;B;Z;140;0,07;0,07;0;0;;0;0;;0;1;
055690001;GCR;1,2;1000;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;1,21;
055697001;GHR;3;1250;2200;DX51D+Z;GHRCP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055698001;GHR;3;1500;0;DX51D+Z;GHRP;A;Z;140;0,2;0,2;0;0;;0;0;;0;0;
055699001;GCR;0,48;1000;0;DX51D+Z;GCRP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0,48;
055700001;GCR;0,5;1215;0;DX51D+Z;GCRP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0,5;
055701001;GCR;0,58;1000;0;DX51D+Z;GCRP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0,58;
055702001;GCR;0,6;1215;0;DX51D+Z;GCRP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0,6;
055703001;GCR;0,7;1215;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,71;
055704001;GCR;0,8;1215;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,81;
055705001;GCR;0,9;1000;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,91;
055706001;GCR;1,1;1000;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,11;
055707001;GCR;1,2;1000;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,21;
055708001;GHR;2,7;1000;0;DX51D+Z;GHRP;A;Z;100;0,19;0,19;0;0;;0;0;;0;0;
055709001;GCR;1,5;1500;0;DX51D+Z;GCRP;A;Z;275;0,09;0,09;0;0;;0;0;;0;1,5;
055710001;GHR;2,75;1500;0;DX51D+Z;GHRP;A;Z;275;0,2;0,2;0;0;;0;0;;0;0;
055711001;GHR;2,9;1500;0;DX51D+Z;GHRP;A;Z;275;0,2;0,2;0;0;;0;0;;0;0;
055712001;PPG;0,8;865;750;DX54D+Z;PPGCP;B;Z;100;0,03;0,03;0;0;H;8;20;ARCLK BYZ;7;0,77;
055713001;PPG;0,8;875;750;DX54D+Z;PPGCP;B;Z;100;0,03;0,03;0;0;H;8;20;ARCLK BYZ;7;0,77;
055714001;PPG;0,7;393;844;DX54D+Z;PPGCP;B;Z;100;0,03;0,03;0;0;H;8;20;ARCLK BYZ;7;0;
055715001;PPG;0,7;443;844;DX54D+Z;PPGCP;B;Z;100;0,03;0,03;0;0;H;8;20;ARCLK BYZ;7;0;
055716001;PPG;0,7;493;844;DX54D+Z;PPGCP;B;Z;100;0,03;0,03;0;0;H;8;20;ARCLK BYZ;7;0;
055717001;GCR;0,5;1250;0;DX51D+Z;GCRP;A;Z;200;0,04;0,04;0;0;;0;0;;0;0,49;
055721001;GCR;0,7;1500;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,69;
055722001;GCR;0,8;1500;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,79;
055723001;GCR;0,9;1500;0;DX51D+Z;GCRP;A;Z;200;0,06;0,06;0;0;;0;0;;0;0,9;
055724001;GCR;1;1000;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,99;
055725001;GCR;2;1000;0;DX51D+Z;GCRP;A;Z;200;0,08;0,08;0;0;;0;0;;0;2,01;
055726001;GCR;2;1250;0;DX51D+Z;GCRP;A;Z;200;0,09;0,09;0;0;;0;0;;0;2,02;
055727001;GHR;3;1500;0;DX51D+Z;GHRP;A;Z;200;0,2;0,2;0;0;;0;0;;0;0;
055729001;PHR;4;1200;1120;S235JR;PHRCP;;;0;0,22;0,22;0;0;;0;0;;0;0;
055730001;PHR;4;1200;1145;S235JR;PHRCP;;;0;0,22;0,22;0;0;;0;0;;0;0;
055731001;PPG;0,6;1120;0;DX51D+Z;PPGP;B;Z;60;0,05;0,05;0;0;H;5;20;RAL7038;7;0,57;
055732001;GCR;2;92;0;DX52D+Z;GCRSP;B;Z;100;0,12;0,12;0;0;;0;0;;0;0;
055733001;PPG;0,5;1250;0;DX51DT+Z;PPGP;B;Z;60;0,06;0,06;0;0;H;4;15;RAL7024;5;0,48;X
055734001;PPG;0,6;1250;0;DX51DT+Z;PPGP;B;Z;60;0,06;0,06;0;0;H;4;15;RAL7024;5;0,58;X
055735001;GCR;1,5;1000;2000;DX51D+Z;GCRCP;A;Z;275;0,11;0,11;0;0;;0;0;;0;1,49;
055736001;GCR;1,5;1000;3000;DX51D+Z;GCRCP;A;Z;275;0,11;0,11;0;0;;0;0;;0;1,49;
055737001;GCR;2;1000;2000;DX51D+Z;GCRCP;A;Z;275;0,14;0,14;0;0;;0;0;;0;2;
055738001;GCR;2;1000;3000;DX51D+Z;GCRCP;A;Z;275;0,14;0,14;0;0;;0;0;;0;2;
055739001;GCR;1,2;1500;3000;DX51D+Z;GCRCP;A;Z;275;0,09;0,09;0;0;;0;0;;0;1,2;
055744001;PPG;0,43;1000;0;DX51DT+Z;PPGP;B;Z;60;0,05;0,05;0;0;H;4;15;RAL3009;5;0,41;X
055745001;PPG;0,43;1000;0;DX51DT+Z;PPGP;B;Z;60;0,05;0,05;0;0;H;4;15;RAL9002;5;0,41;X
055746001;PPG;0,45;618;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9003;7;0;
055747001;GCR;0,6;1500;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,59;
055748001;GCR;0,8;1500;0;DX51D+Z;GCRP;A;Z;200;0,06;0,06;0;0;;0;0;;0;0,79;
055749001;PPG;0,5;1000;0;DX51DT+Z;PPGP;B;Z;60;0,06;0;0;0;H;4;15;RAL3004;5;0,45;X
055750001;PPG;0,5;1000;0;DX51DT+Z;PPGP;B;Z;60;0,06;0;0;0;H;4;15;RAL3009;5;0,45;X
055751001;GCR;0,35;1220;0;DX52D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,35;
055752001;GCR;0,35;1205;0;DX52D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,35;
055753001;GCR;0,35;1225;0;DX52D+Z;GCRP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,35;
055754001;PHR;2;1400;0;DD11;PHRP;;;0;0,14;0,14;0;0;;0;0;;0;0;
055755001;GCR;0,35;1200;0;DX52D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;0,35;
055756001;PPG;0,4;1200;1446;DX51D+Z;PPGCP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9002;7;0,36;
055757001;PPG;0,35;1080;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9002;7;0,31;
055758001;PPG;0,35;1080;0;DX51D+Z;PPGSP;B;Z;70;0,05;0,05;0;0;H;5;20;RAL9002;7;0,32;
055759001;GCR;0,7;105;0;DX51D+Z;GCRSP;B;Z;275;0,06;0,06;0;0;;0;0;;0;0;
055760001;GCR;1,95;1250;0;DX51D+Z;GCRP;A;Z;100;0,15;0,15;0;0;;0;0;;0;1,98;
055761001;GCR;0,7;1250;0;DX51D+Z;GCRP;A;Z;100;0,15;0,15;0;0;;0;0;;0;0,71;
055762001;GCR;1,45;1250;0;DX51D+Z;GCRP;B;Z;275;0,13;0,13;0;0;;0;0;;0;1,45;
055763001;GCR;1,3;1250;0;DX51D+Z;GCRP;A;Z;100;0,13;0,13;0;0;;0;0;;0;1,32;
055764001;GHR;2,4;1250;0;DX51D+Z;GHRP;A;Z;100;0,17;0,17;0;0;;0;0;;0;0;
055765001;GHR;2,7;1250;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055766001;GHR;2,95;1250;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055767001;GCR;1,7;1250;0;DX51D+Z;GCRP;A;Z;100;0,15;0,15;0;0;;0;0;;0;1,73;
055768001;GCR;0,7;150;0;DX51D+Z;GCRSP;B;Z;275;0,06;0,06;0;0;;0;0;;0;0;
055769001;PPG;0,34;1050;0;DX51DT+Z;PPGP;B;Z;60;0,05;0,05;0;0;H;4;15;RAL9002;5;0,32;X
055771001;GCR;1,5;1250;0;DX51D+Z;GCRP;A;Z;70;0,13;0,13;0;0;;0;0;;0;1,53;
055772001;GCR;1,5;1500;0;DX51D+Z;GCRP;A;Z;70;0,13;0,13;0;0;;0;0;;0;1,53;
055773001;GCR;1,2;1500;0;DX51D+Z;GCRP;A;Z;70;0,09;0,09;0;0;;0;0;;0;1,23;
055774001;GHR;2;1500;0;DX51D+Z;GHRP;A;Z;70;0,15;0,15;0;0;;0;0;;0;0;
055775001;GCR;1,2;157;0;S350GD+Z;GCRSP;B;Z;275;0,08;0,08;0;0;;0;0;;0;0;
055776001;GHR;2,5;120;0;DX51D+Z;GHRSP;A;Z;60;0,16;0,16;0;0;;0;0;;0;0;
055777001;GCR;0,8;1000;3000;DX51D+Z;GCRCP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,81;
055778001;GHR;2;800;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055779001;GHR;2;150;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055780001;GHR;2;202;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055781001;GHR;2;95;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055782001;GHR;2;996;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055783001;GHR;2;249;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055784001;GCR;0,8;1250;2000;DX51D+Z;GCRCP;A;Z;60;0,07;0,07;0;0;;0;0;;0;0,81;
055785001;GCR;0,8;1250;2100;DX51D+Z;GCRCP;A;Z;60;0,07;0,07;0;0;;0;0;;0;0,81;
055786001;GCR;1;1250;2000;DX51D+Z;GCRCP;A;Z;60;0,08;0,08;0;0;;0;0;;0;1,02;
055787001;GCR;1;1250;2120;DX51D+Z;GCRCP;A;Z;60;0,08;0,08;0;0;;0;0;;0;1,02;
055788001;GCR;1,2;1500;2400;DX51D+Z;GCRCP;A;Z;50;0,09;0,09;0;0;;0;0;;0;1,23;
055789001;GHR;2;400;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055790001;GHR;2;101;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055791001;GHR;2;332;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055792001;GHR;2;83;0;DX51D+Z;GHRSP;A;Z;60;0,14;0,14;0;0;;0;0;;0;0;
055793001;PPG;1,2;1250;2750;DX51D+Z;PPGCP;B;Z;275;0,09;0,09;5;20;RAL7040;5;20;RAL7040;0;1,15;
055794001;GCR;0,5;1238;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,51;
055795001;GCR;0,6;1238;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;0,61;
055796001;GCR;0,7;1238;0;DX51D+Z;GCRP;A;Z;60;0,07;0,07;0;0;;0;0;;0;0,71;
055797001;GCR;0,8;1238;0;DX51D+Z;GCRP;A;Z;60;0,07;0,07;0;0;;0;0;;0;0,81;
055798001;GCR;0,5;1238;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,48;
055799001;GCR;0,6;1238;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,58;
055800001;GCR;0,7;1238;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,68;
055801001;GCR;0,8;1238;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,78;
055802001;GCR;1,1;1250;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;1,12;
055803001;GCR;0,5;1000;0;DX53D+Z;GCRP;B;Z;90;0,04;0,04;0;0;;0;0;;0;0,5;
055804001;GCR;0,8;1160;0;DX53D+Z;GCRP;B;Z;90;0,05;0,05;0;0;;0;0;;0;0,81;
055805001;GCR;1,8;1080;0;DX53D+Z;GCRP;B;Z;90;0,12;0,12;0;0;;0;0;;0;1,83;
055806001;GCR;2;1500;0;DX54D+Z;GCRP;B;Z;90;0,13;0,13;0;0;;0;0;;0;2,03;
055810001;PHR;2,9;1506;3000;DD11;PHRCP;;;0;0,18;0,18;0;0;;0;0;;0;0;
055814001;PPG;0,4;1000;2423;DX51D+Z;PPGCP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9016;7;0,36;
055815001;PPG;0,4;1000;1843;DX51D+Z;PPGCP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9016;7;0,36;
055816001;GHR;2,5;1500;0;DX51D+Z;GHRP;B;Z;180;0,17;0,17;0;0;;0;0;;0;0;
055817001;GHR;3;1250;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055818001;GHR;3;1500;0;DX51D+Z;GHRP;A;Z;100;0,2;0,2;0;0;;0;0;;0;0;
055819001;GCR;1;1238;0;DX51D+Z;GCRP;A;Z;60;0,08;0,08;0;0;;0;0;;0;1,02;
055820001;GCR;0,9;1238;0;DX51D+Z;GCRP;A;Z;60;0,08;0,08;0;0;;0;0;;0;0,92;
055821001;GCR;1,5;1200;0;DX51D+Z;GCRP;B;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
055822001;PPG;0,6;1200;0;DX51DT+Z;PPGP;B;Z;225;0,05;0,05;0;0;H;4;15;RAL9002;5;0,56;X
055823001;GCR;0,5;1200;2000;DX51D+Z;GCRCP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0,5;
055824001;GCR;1,25;1200;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,27;
055825001;GCR;1,5;1030;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
055826001;PPG;0,6;498;0;DX51D+Z;PPGSP;B;Z;60;0,05;0,05;0;0;H;5;20;RAL9002;7;0;
055827001;GCR;0,5;123;0;DX51D+Z;GCRSP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0;
055828001;GCR;0,5;75;0;DX51D+Z;GCRSP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0;
055829001;GCR;1,2;85;0;DX52D+Z;GCRSP;B;Z;140;0,07;0,07;0;0;;0;0;;0;0;
055830001;GCR;0,57;1235;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,57;
055831001;GHR;2,5;266;0;DX51D+Z;GHRSP;B;Z;275;0,16;0,16;0;0;;0;0;;0;0;
055832001;GCR;0,6;99;0;DX51D+Z;GCRSP;B;Z;275;0,05;0,05;0;0;;0;0;;0;0;
055833001;GCR;1,5;1000;0;DX51D+Z;GCRSP;B;Z;275;0,11;0,11;0;0;;0;0;;0;1,49;
055834001;PPG;0,5;595;0;DX51D+Z;PPGSP;B;Z;60;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
055835001;PPG;0,5;295;0;DX51D+Z;PPGSP;B;Z;60;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
055836001;GCR;0,6;1170;0;DX51D+Z;GCRSP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,6;
055837001;GCR;0,51;1000;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;0,5;
055838001;GCR;0,51;1250;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,51;
055839001;GCR;0,51;1500;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,51;
055840001;GCR;0,6;1000;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;0,59;
055841001;GCR;0,6;1250;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,6;
055842001;GCR;0,6;1500;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,6;
055843001;GCR;0,7;1000;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,7;
055844001;GCR;0,7;1250;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;0,7;
055845001;GCR;0,7;1500;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;0,7;
055846001;GCR;0,8;1000;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,8;
055847001;GCR;2;1000;0;DX51D+Z;GCRP;A;Z;140;0,14;0,14;0;0;;0;0;;0;2,02;
